country,city,year,lat,long,alt,tmax,tmin,prcp,agdd_winter,tmax_winter,prcp_winter,tmin_winter,co2_percapita,bloom_date
Japan,Kumagaya,1965,36.15,139.38,30,19.27863014,8.966849315,3.394520548,427.9,10.49888633,8.567588326,-1.053187404,3.9257,103
Japan,Kumagaya,1963,36.15,139.38,30,19.34054795,9.515342466,2.918630137,367.85,10.05226575,5.212749616,-1.927726575,3.37,101
Japan,Kumagaya,2003,36.15,139.38,30,20.15263158,10.44439024,6.877372263,200.4,9.631058201,47.83333333,-0.823888889,10.0538,94
Japan,Kumagaya,1986,36.15,139.38,30,18.83534247,9.535616438,3.128767123,318.7,8.713095238,5.299539171,-1.66109831,7.4465,102
Japan,Kumagaya,1954,36.15,139.38,30,19.1230137,9.714246575,3.763561644,477.05,10.65610599,14.31989247,-0.199270353,1.6201,95
Japan,Kumagaya,1955,36.15,139.38,30,20.01561644,10.04986301,4.063013699,453.1,10.81666667,12.46313364,-0.764093702,1.5938,98
Japan,Kumagaya,1964,36.15,139.38,30,19.29016393,9.84863388,2.49726776,441.25,9.709751576,12.44271413,-0.075454208,3.6855,99
Japan,Kumagaya,1992,36.15,139.38,30,20.13025937,9.885353535,14.66410256,269.5,11.29193548,45,0.471031746,9.4102,92
Japan,Kumagaya,1987,36.15,139.38,30,20.24657534,10.4830137,2.51369863,480.9,10.31597542,12.98963134,0.336290323,7.3333,94
Japan,Kumagaya,1959,36.15,139.38,30,19.63753425,10.6260274,4.043013699,523.55,10.99761905,17.91205837,0.65,2.076,94
Japan,Kumagaya,1956,36.15,139.38,30,19.11994536,9.419398907,3.906284153,456.35,10.84994438,9.277345198,-0.868149796,1.7848,104
Japan,Kumagaya,1953,36.15,139.38,30,19.03835616,9.275890411,4.036712329,343.35,9.573387097,6.759984639,-1.991781874,1.678,99
Japan,Kumagaya,1991,36.15,139.38,30,22.54151625,13.58657718,17.33536585,297.4477675,10.89929672,77.79494356,1.160421005,9.3628,98
Japan,Kumagaya,1962,36.15,139.38,30,19.94849315,9.605205479,2.404657534,435.4,10.84185868,5.423195084,-1.16609063,3.068,100
Japan,Kumagaya,2002,36.15,139.38,30,20.9141994,10.73782383,11.10945946,262,11.41393359,95.02222222,0.441067814,10.0015,81
Japan,Kumagaya,1957,36.15,139.38,30,19.28630137,9.095342466,3.242739726,349.2,9.889631336,5.14093702,-2.219047619,2.0677,102
Japan,Kumagaya,2005,36.15,139.38,30,21.98238806,11.55989848,3.520353982,183.15,11.83993482,10.64941339,-0.850769231,10.0554,98
Japan,Kumagaya,1993,36.15,139.38,30,19.1982659,9.700540541,10.64047619,253.6,11.05698413,85.08333333,0.979884454,9.3259,94
Japan,Kumagaya,1994,36.15,139.38,30,20.9765043,10.80314136,10.28,231.7,10.07332537,110.8333333,-0.220880468,9.7362,96
Japan,Kumagaya,1975,36.15,139.38,30,19.30273973,10.08136986,3.234246575,326.1,8.51812596,11.71658986,-1.306797235,7.726,101
Japan,Kumagaya,1983,36.15,139.38,30,19.49369863,9.918630137,3.060273973,463.3,10.35526114,8.738479263,-0.129070661,7.3148,100
Japan,Kumagaya,1984,36.15,139.38,30,18.88142077,9.326229508,1.948087432,271.2,7.700704486,8.726362625,-2.117352614,7.7323,111
Japan,Kumagaya,1985,36.15,139.38,30,19.47972603,10.16630137,3.467123288,387.45,9.294854071,21.98924731,-0.693740399,7.4858,99
Japan,Kumagaya,1982,36.15,139.38,30,19.70657534,10.22849315,4.168493151,427.75,9.982718894,2.256144393,-0.509254992,7.5031,93
Japan,Kumagaya,1961,36.15,139.38,30,20.43808219,10.49808219,3.329863014,394.35,10.11543779,7.502688172,-1.403571429,2.9905,98
Japan,Kumagaya,1990,36.15,139.38,30,21.62727273,14.01428571,51.91666667,232.05,12.12258065,3.870967742,2.351612903,9.3009,91
Japan,Kumagaya,1989,36.15,139.38,30,19.8460274,10.98356164,3.923287671,563.9,11.04155146,13.88632873,1.476113671,8.2355,94
Japan,Kumagaya,1974,36.15,139.38,30,19.11835616,9.424109589,3.352054795,364.35,9.989861751,5.773809524,-1.972196621,8.2353,102
Japan,Kumagaya,2015,36.15,139.38,30,21.65614035,10.76585366,3.649863014,259.85,10.76753512,9.028033794,-0.336642157,9.5589,89
Japan,Kumagaya,2004,36.15,139.38,30,21.58625731,10.23823529,3.565819209,293.35,11.90896456,4.866147571,-0.066405229,10.0064,91
Japan,Kumagaya,1979,36.15,139.38,30,20.60082192,10.95315068,3.447945205,539.65,11.60272657,13.05491551,0.449731183,8.1552,93
Japan,Kumagaya,1980,36.15,139.38,30,18.93661202,9.567213115,3.199453552,467.85,10.43615128,6.45902855,-0.220467186,8.0198,103
Japan,Kumagaya,1995,36.15,139.38,30,20.59,10.85801105,12.29571429,255.2,10.77117452,43.38888889,-0.423897059,9.8098,99
Japan,Kumagaya,1996,36.15,139.38,30,20.15584795,9.747236181,12.21904762,172.05,9.546428571,27,-1.85,9.8823,100
Japan,Kumagaya,1997,36.15,139.38,30,20.87974684,10.53367876,9.575,240.1,11.90461823,54.08333333,0.124434389,9.8097,94
Japan,Kumagaya,1958,36.15,139.38,30,19.62027397,9.593424658,4.413972603,475.05,11.04120584,14.95084485,-0.510023041,1.9718,99
Japan,Kumagaya,1999,36.15,139.38,30,21.34423676,11.00725389,5.454621849,233.7,11.44637612,15.54166667,-0.373593074,9.7514,95
Japan,Kumagaya,1960,36.15,139.38,30,20.03169399,9.960382514,2.734153005,522,11.65654431,10.15387468,-0.213348165,2.482,98
Japan,Kumagaya,2001,36.15,139.38,30,19.64628378,8.594736842,13.22321429,234.1,9.436526181,147.9583333,-1.66006192,9.7857,93
Japan,Kumagaya,2013,36.15,139.38,30,21.33323782,10.57014925,3.430136986,164.45,9.826552795,7.471966206,-1.159116809,10.251,85
Japan,Kumagaya,2014,36.15,139.38,30,21.08137536,10.30724638,3.806027397,249.15,10.4172043,27.47388633,-0.886574074,9.8599,91
Japan,Kumagaya,1972,36.15,139.38,30,20.25519126,10.03060109,3.461748634,481.8,10.33092325,26.35520949,0.197738228,7.8922,94
Japan,Kumagaya,1976,36.15,139.38,30,18.59918033,9.26147541,3.401639344,412.65,9.762847608,11.00482017,-0.792769744,7.9799,101
Japan,Kumagaya,1977,36.15,139.38,30,19.72027397,10.01616438,3.479452055,308.65,8.757872504,4.00921659,-1.956067588,8.1273,93
Japan,Kumagaya,2006,36.15,139.38,30,20.51246377,10.91327014,3.959615385,281.45,10.79774713,13.88545827,0.518947368,9.8687,93
Japan,Kumagaya,1981,36.15,139.38,30,19.09150685,9.239178082,3.257534247,364.35,9.209485407,7.914746544,-1.162980031,7.8061,97
Japan,Kumagaya,2021,36.15,139.38,30,21.98238806,11.55989848,3.520353982,183.15,11.83993482,10.64941339,-0.850769231,10.0553959,88
Japan,Kumagaya,2008,36.15,139.38,30,20.82507123,10.81121951,3.692328767,234,10.39384369,7.816820276,-0.611481481,9.5871,89
Japan,Kumagaya,2009,36.15,139.38,30,20.98144928,11.22018779,3.01890411,311.95,11.58838596,20.14208909,0.894743292,9.0484,95
Japan,Kumagaya,1998,36.15,139.38,30,20.72781065,10.7652381,14.81214953,238.75,10.56801414,112.3888889,0.020285088,9.4794,97
Japan,Kumagaya,2011,36.15,139.38,30,21.42776119,10.57058824,3.569166667,227.55,11.31241026,15.77222222,-0.402010582,9.8434,98
Japan,Kumagaya,1988,36.15,139.38,30,19.05136612,9.789071038,3.943989071,464.75,10.41538747,5.904708936,-0.273489062,7.974,104
Japan,Kumagaya,1970,36.15,139.38,30,19.46849315,9.199178082,3.056164384,411.2,10.54297235,10.45698925,-1.458448541,7.3189,106
Japan,Kumagaya,1971,36.15,139.38,30,19.60794521,9.401917808,3.224657534,389.9,10.00576037,6.32296467,-1.336751152,7.4844,98
Japan,Kumagaya,2020,36.15,139.38,30,21.70753012,11.5642487,3.948902821,348.7,12.30266831,12.44864664,1.505010893,8.1499,85
Japan,Kumagaya,2016,36.15,139.38,30,21.40348837,11.09809524,3.53543956,320.95,11.95227619,12.06812508,0.943995098,9.4215,92
Japan,Kumagaya,2017,36.15,139.38,30,20.92664756,10.51302326,2.962430939,318.6,11.90293651,6.992319508,0.233423633,9.3184,97
Japan,Kumagaya,1978,36.15,139.38,30,20.2030137,10.07041096,2.424657534,437,10.24942396,2.160138249,-0.649884793,7.7804,101
Japan,Kumagaya,2010,36.15,139.38,30,21.2908284,10.90478469,3.443220339,286.95,11.00029795,10.80811572,0.409019608,9.4507,96
Japan,Kumagaya,2007,36.15,139.38,30,21.24545455,11.02173913,2.91456044,289.25,11.86556734,21.50844854,1.001362782,10.1416,91
Japan,Kumagaya,2000,36.15,139.38,30,21.14373178,10.80098522,14.17777778,268,11.03891626,29.5,-0.257407407,9.9148,99
Japan,Kumagaya,2012,36.15,139.38,30,21.14627329,10.4795122,2.964010989,179.65,9.521193036,10.68372265,-1.368803419,10.1695,101
Japan,Kumagaya,1968,36.15,139.38,30,19.85409836,9.61420765,3.573770492,352.05,10.01412681,7.552836485,-2.349276974,5.5023,97
Japan,Kumagaya,1967,36.15,139.38,30,19.96712329,9.591780822,2.841917808,369.5,9.687250384,7.006528418,-1.681259601,4.8532,95
Japan,Kumagaya,1973,36.15,139.38,30,20.61068493,9.795890411,2.206849315,550.2,11.84155146,16.8202765,0.391513057,8.3473,99
Japan,Kumagaya,2018,36.15,139.38,30,21.96288952,11.53463415,2.821883657,245.35,10.46428571,3.210829493,-1.283551198,8.9893,85
Japan,Kumagaya,2019,36.15,139.38,30,21.63171429,11.03186275,4.156582633,298.85,11.85835401,6.041858679,-0.038538012,8.7177,94
Japan,Kumagaya,1969,36.15,139.38,30,19.75506849,9.512876712,2.780821918,524.65,10.72523041,28.92665131,0.841436252,6.3115,103
Japan,Kumagaya,1966,36.15,139.38,30,19.82356164,9.655616438,4.03369863,448.3,10.53448541,15.84984639,-0.520506912,4.2095,97
Japan,Saigo,1977,36.20444444,133.3338889,26.5,17.86794521,9.906027397,4.983561644,304.8,6.532642089,48.55222734,-0.219047619,8.1273,98
Japan,Saigo,1976,36.20444444,133.3338889,26.5,17.09043716,9.015300546,5.368852459,444.2,8.359399333,54.5420838,1.320281795,7.9799,102
Japan,Saigo,1975,36.20444444,133.3338889,26.5,17.78821918,10.1509589,4.945205479,376.8,7.411367127,47.81490015,0.874308756,7.726,102
Japan,Saigo,1963,36.20444444,133.3338889,26.5,17.11726027,10.39013699,5.773424658,338.9,6.807987711,65.53302611,0.289631336,3.37,104
Japan,Saigo,1978,36.20444444,133.3338889,26.5,18.65068493,9.990684932,4.249315068,468.05,8.692588326,48.55222734,1.418778802,7.7804,104
Japan,Saigo,1979,36.20444444,133.3338889,26.5,18.67178082,10.3260274,3.878082192,583.65,10.5843318,47.28494624,2.346082949,8.1552,97
Japan,Saigo,1980,36.20444444,133.3338889,26.5,16.91939891,8.905191257,5.659836066,434.8,8.503967371,31.58509455,0.884575454,8.0198,106
Japan,Saigo,1988,36.20444444,133.3338889,26.5,17.62759563,10.01803279,4.831967213,525.25,9.408157212,35.19280682,1.966332963,7.974,108
Japan,Saigo,1982,36.20444444,133.3338889,26.5,18.07178082,9.719178082,4.163013699,401.95,8.17062212,37.18701997,0.593663594,7.5031,98
Japan,Saigo,1974,36.20444444,133.3338889,26.5,17.35506849,8.934246575,3.67260274,327.2,7.109024578,30.10176651,-0.060599078,8.2353,104
Japan,Saigo,1986,36.20444444,133.3338889,26.5,17.3490411,9.208219178,4.228767123,259.4,6.088248848,47.12557604,-0.565745008,7.4465,104
Japan,Saigo,1985,36.20444444,133.3338889,26.5,17.98739726,10.18794521,5.463013699,408.35,7.732795699,50.92933948,1.222158218,7.4858,103
Japan,Saigo,1964,36.20444444,133.3338889,26.5,18.03743169,10.8715847,5.583879781,507,8.426992955,57.2773452,2.579940675,3.6855,104
Japan,Saigo,1965,36.20444444,133.3338889,26.5,17.5169863,9.45890411,5.496164384,439.4,8.253801843,43.50844854,1.349539171,3.9257,107
Japan,Saigo,1953,36.20444444,133.3338889,26.5,17.64547945,10.63506849,6.714246575,412.9,7.746620584,71.09139785,1.355145929,1.678,108
Japan,Saigo,1966,36.20444444,133.3338889,26.5,17.62575342,10.22191781,4.721369863,469.25,8.766628264,43.75576037,1.547273425,4.2095,98
Japan,Saigo,1967,36.20444444,133.3338889,26.5,17.81287671,10.39753425,5.128219178,379.9,7.556105991,61.4546851,0.707526882,4.8532,98
Japan,Saigo,1968,36.20444444,133.3338889,26.5,17.57486339,9.834699454,3.859289617,315,6.451167964,36.64664442,0.157953281,5.5023,103
Japan,Saigo,1961,36.20444444,133.3338889,26.5,18.53287671,11.62328767,5.63260274,400.9,7.503225806,65.03110599,1.193049155,2.9905,100
Japan,Saigo,1962,36.20444444,133.3338889,26.5,18.00246575,10.59479452,4.928219178,483.45,8.39358679,79.68087558,2.29500768,3.068,104
Japan,Saigo,1997,36.20444444,133.3338889,26.5,18.68682635,10.31210526,10.79527027,230.15,9.653555113,69.15238095,0.716388889,9.8097,98
Japan,Saigo,1973,36.20444444,133.3338889,26.5,18.23561644,9.879452055,2.682191781,537.95,9.730798771,41.3844086,2.15702765,8.3473,101
Japan,Saigo,1987,36.20444444,133.3338889,26.5,18.49342466,10.13205479,4.264383562,540,9.779608295,59.25115207,2.152611367,7.3333,96
Japan,Saigo,2000,36.20444444,133.3338889,26.5,18.96576577,10.63350785,8.829813665,196.6,8.58531746,65.83838384,1.145051354,9.9148,103
Japan,Saigo,1989,36.20444444,133.3338889,26.5,18.42465753,10.62142857,5.267123288,550.1,9.738824885,64.68701997,2.421236559,8.2355,95
Japan,Saigo,1998,36.20444444,133.3338889,26.5,19.2962963,10.76526316,10.51721854,215.05,9.827738928,65.85714286,1.985490196,9.4794,95
Japan,Saigo,1955,36.20444444,133.3338889,26.5,18.29616438,10.8460274,4.650958904,492.4,8.744969278,56.34984639,2.137250384,1.5938,99
Japan,Saigo,1981,36.20444444,133.3338889,26.5,17.2660274,9.117808219,4.069863014,265.6,5.998847926,51.74539171,-0.438172043,7.8061,103
Japan,Saigo,1984,36.20444444,133.3338889,26.5,17.30409836,9.539071038,4.303278689,286.8,6.273971079,53.8802373,-0.256618465,7.7323,111
Japan,Saigo,1954,36.20444444,133.3338889,26.5,17.64,10.80410959,5.923013699,587.8,9.714208909,68.68087558,3.284408602,1.6201,95
Japan,Saigo,1971,36.20444444,133.3338889,26.5,17.33506849,10.1339726,4.239726027,415.5,7.756490015,48.26804916,1.430491551,7.4844,103
Japan,Saigo,1972,36.20444444,133.3338889,26.5,17.73688525,9.894808743,5.745901639,553.85,9.147385984,49.53652206,2.96974416,7.8922,102
Japan,Saigo,1996,36.20444444,133.3338889,26.5,18.58492308,9.667553191,11.02702703,166.7,8.15211994,61.25513376,0.825245726,9.8823,110
Japan,Saigo,2001,36.20444444,133.3338889,26.5,19.05479042,9.922277228,9.399367089,180.85,8.635638436,77.93053613,0.677423747,9.7857,98
Japan,Saigo,2002,36.20444444,133.3338889,26.5,19.01848485,10.06502732,9.686982249,236.45,9.589530864,75.48380952,1.443333333,10.0015,91
Japan,Saigo,1999,36.20444444,133.3338889,26.5,18.81762918,9.954950495,7.012418301,252.1,9.912787546,52.12824982,1.70162037,9.7514,99
Japan,Saigo,1956,36.20444444,133.3338889,26.5,17.22240437,10.08087432,5.778415301,476.75,8.388209121,58.32962551,1.933629959,1.7848,105
Japan,Saigo,2005,36.20444444,133.3338889,26.5,18.16551688,10.29622867,9.495786842,165.7970684,8.764941579,65.59908365,1.200261319,10.0554,102
Japan,Saigo,1983,36.20444444,133.3338889,26.5,17.94547945,9.981643836,5.795890411,458.35,8.714439324,39.47196621,1.319239631,7.3148,102
Japan,Saigo,2003,36.20444444,133.3338889,26.5,18.04814815,10.28829787,9.756923077,158.25,8.659128205,67.07099415,1.17979243,10.0538,99
Japan,Saigo,1960,36.20444444,133.3338889,26.5,18.19234973,11.22786885,5.395901639,565.55,9.377382277,60.22098628,2.985168706,2.482,98
Japan,Saigo,1995,36.20444444,133.3338889,26.5,18.20470588,9.982233503,8.088505747,222.25,9.049668552,55.78835979,1.891071429,9.8098,103
Japan,Saigo,1991,36.20444444,133.3338889,26.5,18.24057143,10.01298077,11.6,247.95,8.925095785,81.40789474,1.469912854,9.3628,105
Japan,Saigo,1970,36.20444444,133.3338889,26.5,17.03452055,9.977808219,4.773972603,386.95,7.610330261,48.36213518,0.906758833,7.3189,107
Japan,Saigo,1958,36.20444444,133.3338889,26.5,18.11123288,10.78410959,6.300547945,514.7,9.191897081,49.97119816,2.113671275,1.9718,100
Japan,Saigo,2004,36.20444444,133.3338889,26.5,19.53362832,10.60414508,4.802770083,221.9,9.87406366,35.40207373,1.427083333,10.0064,93
Japan,Saigo,1994,36.20444444,133.3338889,26.5,19.35192878,10.33023256,9.965853659,221.45,9.108253968,77.04323671,0.496778711,9.7362,104
Japan,Saigo,1969,36.20444444,133.3338889,26.5,17.46684932,9.910684932,4.44109589,514.65,8.694815668,49.01689708,2.532066052,6.3115,105
Japan,Saigo,1957,36.20444444,133.3338889,26.5,17.53315068,10.13013699,5.038630137,385.45,7.334139785,42.75883257,1.101459293,2.0677,107
Japan,Saigo,2008,36.20444444,133.3338889,26.5,19.04173913,10.34450262,4.117486339,250.35,9.133871252,46.27882833,1.441862745,9.5871,99
Japan,Saigo,1990,36.20444444,133.3338889,26.5,19.54293948,11.51330049,12.50882353,369.55,9.292304261,77.65432099,2.369335863,9.3009,93
Japan,Saigo,2007,36.20444444,133.3338889,26.5,19.33665689,10.80994764,5.05922865,259.75,10.85184666,35.42626728,1.848376068,10.1416,100
Japan,Saigo,1993,36.20444444,133.3338889,26.5,17.98909091,9.231216931,11.65519126,215.15,9.885323319,70.51207729,1.956342593,9.3259,104
Japan,Saigo,2006,36.20444444,133.3338889,26.5,18.60059701,10.45230769,5.234520548,240.35,9.607142857,40.60330261,1.161048864,9.8687,99
Japan,Saigo,1959,36.20444444,133.3338889,26.5,18.5890411,11.3660274,5.97260274,573.75,9.504877112,61.3640553,3.095814132,2.076,93
Japan,Saigo,1992,36.20444444,133.3338889,26.5,18.34830508,10.11868687,11.72716049,268.1,10.10439139,63.37367725,1.746153846,9.4102,97
Japan,Matsumoto,1954,36.24666667,137.9705556,610,17.17643836,6.334246575,3.293424658,218.4,6.557334869,14.39976959,-4.149462366,1.6201,101
Japan,Matsumoto,1966,36.24666667,137.9705556,610,17.64109589,5.687123288,3.015068493,174.6,6.487557604,17.69201229,-5.062864823,4.2095,109
Japan,Matsumoto,1953,36.24666667,137.9705556,610,16.75123288,6.033424658,3.522465753,126.8,5.409946237,9.469278034,-5.075,1.678,110
Japan,Matsumoto,1965,36.24666667,137.9705556,610,17.02684932,4.597808219,3.164109589,116.5,6.175883257,6.962365591,-5.620545315,3.9257,121
Japan,Matsumoto,2005,36.24666667,137.9705556,610,17.92918133,7.151553378,6.379027824,50.53165661,5.451776247,48.55598158,-5.551322613,10.0554,104
Japan,Matsumoto,1955,36.24666667,137.9705556,610,18.06109589,6.606027397,2.943561644,175.8,6.311021505,13.16321045,-4.27046851,1.5938,103
Japan,Matsumoto,1991,36.24666667,137.9705556,610,17.90169972,6.725668449,10.28703704,54.7,6.091630913,19.60277778,-5.73026862,9.3628,104
Japan,Matsumoto,1956,36.24666667,137.9705556,610,16.53469945,6.246174863,3.47295082,132.65,5.5126066,12.5461624,-4.831701891,1.7848,107
Japan,Matsumoto,1957,36.24666667,137.9705556,610,16.93589041,5.742739726,2.828493151,84.2,5.054761905,12.66666667,-5.671582181,2.0677,110
Japan,Matsumoto,1990,36.24666667,137.9705556,610,18.84606742,7.365238095,6.878761062,140.55,6.72124424,37.85101323,-3.534535104,9.3009,101
Japan,Matsumoto,1967,36.24666667,137.9705556,610,17.73506849,5.629863014,2.588219178,73.2,5.04343318,11.35330261,-6.894585253,4.8532,110
Japan,Matsumoto,1960,36.24666667,137.9705556,610,17.97404372,6.445628415,2.460382514,210.85,7.470671116,14.6366333,-4.324619948,2.482,105
Japan,Matsumoto,1961,36.24666667,137.9705556,610,18.56082192,7.289589041,2.696164384,109.85,5.652956989,9.230414747,-5.085829493,2.9905,106
Japan,Matsumoto,1982,36.24666667,137.9705556,610,17.4309589,6.095342466,2.882191781,136.5,6.323540707,2.135176651,-5.294854071,7.5031,106
Japan,Matsumoto,1959,36.24666667,137.9705556,610,18.09726027,6.921369863,3.666849315,218.15,7.072580645,17.3890169,-3.142050691,2.076,100
Japan,Matsumoto,1993,36.24666667,137.9705556,610,17.4685879,5.809424084,9.964545455,91.7,7.292285714,46.23333333,-4.166699346,9.3259,108
Japan,Matsumoto,1964,36.24666667,137.9705556,610,17.63442623,6.381420765,3.033333333,146.55,5.798479792,14.5862069,-4.843566926,3.6855,107
Japan,Matsumoto,2004,36.24666667,137.9705556,610,19.0796034,6.993956044,3.512777778,76.5,7.351728395,7.093807935,-4.885654762,10.0064,98
Japan,Matsumoto,1994,36.24666667,137.9705556,610,19.0782235,6.982967033,8.210344828,60.65,6.430952381,25.56031746,-5.59,9.7362,108
Japan,Matsumoto,1983,36.24666667,137.9705556,610,17.14027397,6.099726027,3.254794521,152.85,5.931336406,8.525345622,-4.175038402,7.3148,106
Japan,Matsumoto,1995,36.24666667,137.9705556,610,17.64096045,5.502538071,7.458415842,74.7,6.46271757,21.09166667,-5.333671652,9.8098,108
Japan,Matsumoto,1996,36.24666667,137.9705556,610,17.85898876,5.176410256,8.080246914,43.9,5.782940039,17.76190476,-6.613684641,9.8823,116
Japan,Matsumoto,1978,36.24666667,137.9705556,610,18.14,6.495890411,2.34109589,170.85,6.205606759,7.797619048,-4.641052227,7.7804,113
Japan,Matsumoto,1988,36.24666667,137.9705556,610,16.73415301,5.998360656,3.06284153,201.7,7.08613274,4.056358917,-4.131182796,7.974,113
Japan,Matsumoto,1989,36.24666667,137.9705556,610,17.49232877,6.710136986,3.549315068,205.95,7.282142857,22.35791091,-3.5953149,8.2355,100
Japan,Matsumoto,2000,36.24666667,137.9705556,610,18.51232092,6.444559585,9.127368421,69.4,6.765804598,24.07354497,-5.330202991,9.9148,109
Japan,Matsumoto,1958,36.24666667,137.9705556,610,17.67561644,6.539178082,3.318082192,185.9,6.455376344,23.50576037,-4.290015361,1.9718,109
Japan,Matsumoto,1963,36.24666667,137.9705556,610,17.1630137,6.468219178,2.696438356,86.35,5.020276498,6.538402458,-6.161213518,3.37,107
Japan,Matsumoto,2003,36.24666667,137.9705556,610,17.84842407,7.216216216,6.469503546,47.05,5.271604938,51.71851852,-5.622005772,10.0538,107
Japan,Matsumoto,1974,36.24666667,137.9705556,610,16.46219178,5.223287671,2.917808219,58.3,4.397388633,5.852534562,-7.528187404,8.2353,113
Japan,Matsumoto,1977,36.24666667,137.9705556,610,17.86547945,6.382465753,2.395890411,108,4.408371736,6.267281106,-6.317165899,8.1273,105
Japan,Matsumoto,1976,36.24666667,137.9705556,610,16.56803279,5.64863388,3.400273224,184.4,6.280348535,10.74712644,-4.011494253,7.9799,108
Japan,Matsumoto,2006,36.24666667,137.9705556,610,18.13447293,7.086538462,3.724383562,96.3,6.723694365,22.07910906,-4.7413273,9.8687,108
Japan,Matsumoto,1984,36.24666667,137.9705556,610,16.66639344,5.552185792,1.965846995,57.55,3.274638487,9.399332592,-7.245643307,7.7323,118
Japan,Matsumoto,1985,36.24666667,137.9705556,610,17.39561644,6.627123288,3.469863014,126.25,5.041781874,16.49001536,-4.75483871,7.4858,109
Japan,Matsumoto,1987,36.24666667,137.9705556,610,18.53945205,6.762739726,1.743835616,190.2,6.920276498,15.49347158,-4.267780338,7.3333,101
Japan,Matsumoto,1998,36.24666667,137.9705556,610,18.77965616,7.622916667,9.988392857,88.2,6.426296296,66.34761905,-4.697407407,9.4794,101
Japan,Matsumoto,1999,36.24666667,137.9705556,610,18.73485714,6.932804233,4.298916968,96.4,7.539578544,14.78148148,-5.115555556,9.7514,102
Japan,Matsumoto,1970,36.24666667,137.9705556,610,17.26356164,5.484931507,2.189041096,128.3,6.065360983,9.130184332,-5.828110599,7.3189,117
Japan,Matsumoto,2001,36.24666667,137.9705556,610,18.27570621,6.626108374,8.935051546,67,5.575051998,46.45833333,-6.011372549,9.7857,100
Japan,Matsumoto,1962,36.24666667,137.9705556,610,17.7509589,6.231506849,2.410684932,140.1,6.393701997,4.377880184,-4.949385561,3.068,113
Japan,Matsumoto,1992,36.24666667,137.9705556,610,18.04972222,5.75078534,7.021052632,104.9,7.638076699,13.65873016,-4.833888889,9.4102,102
Japan,Matsumoto,2007,36.24666667,137.9705556,610,18.75750708,6.799479167,2.527972028,104.8,7.656280788,14.70708881,-3.854273504,10.1416,99
Japan,Matsumoto,1975,36.24666667,137.9705556,610,16.98465753,6.126849315,2.853424658,72.9,4.368049155,12.31950845,-5.169892473,7.726,109
Japan,Matsumoto,1997,36.24666667,137.9705556,610,18.809375,6.585990338,6.495,72.85,6.74962963,31.7037037,-5.928611111,9.8097,100
Japan,Matsumoto,1979,36.24666667,137.9705556,610,18.59835616,7.345479452,3.167123288,273.55,8.40218894,15.83333333,-3.132718894,8.1552,100
Japan,Matsumoto,1969,36.24666667,137.9705556,610,17.14328767,5.632328767,2.943835616,236.15,6.898003072,21.19431644,-3.4390553,6.3115,111
Japan,Matsumoto,1981,36.24666667,137.9705556,610,16.77123288,5.584657534,3.252054795,94.45,4.079454685,8.888248848,-6.230491551,7.8061,110
Japan,Matsumoto,1971,36.24666667,137.9705556,610,17.29287671,5.664657534,2.839726027,118,6.251728111,6.664746544,-5.485138249,7.4844,109
Japan,Matsumoto,1986,36.24666667,137.9705556,610,17.11342466,5.454246575,2.009589041,93.35,4.727419355,6.092549923,-6.171966206,7.4465,112
Japan,Matsumoto,2002,36.24666667,137.9705556,610,18.40626781,6.8625,7.301904762,73.45,6.547701149,45.55192308,-4.824404762,10.0015,93
Japan,Matsumoto,1980,36.24666667,137.9705556,610,16.90081967,6.371857923,3.027322404,189.8,6.461475714,5.624768261,-4.015572859,8.0198,110
Japan,Matsumoto,1972,36.24666667,137.9705556,610,17.26748634,5.948907104,2.859289617,183.6,6.76722284,20.38190582,-3.88172043,7.8922,108
Japan,Matsumoto,1968,36.24666667,137.9705556,610,17.40027322,5.448907104,2.505464481,83.25,4.788097887,8.84538376,-6.629514275,5.5023,111
Japan,Matsumoto,1973,36.24666667,137.9705556,610,16.98054795,5.320273973,2.357534247,132,5.694585253,22.33102919,-4.931528418,8.3473,108
Japan,Maebashi,1979,36.40527778,139.0605556,112.1,20.4309589,10.73205479,3.01369863,563,11.55572197,10.64708141,1.005491551,8.1552,96
Japan,Maebashi,1978,36.40527778,139.0605556,112.1,19.98219178,9.749041096,2.321917808,423.05,9.845391705,2.073732719,-0.644354839,7.7804,105
Japan,Maebashi,2019,36.40527778,139.0605556,112.1,21.0264881,11.3395,4.087603306,269.25,11.10743338,2.005760369,0.603055556,8.7177,97
Japan,Maebashi,1977,36.40527778,139.0605556,112.1,19.56767123,9.751506849,3.249315068,292.5,8.416820276,2.822580645,-2.159178187,8.1273,94
Japan,Maebashi,1971,36.40527778,139.0605556,112.1,18.81506849,9.189589041,2.821917808,371.15,9.30921659,4.28187404,-1.055145929,7.4844,100
Japan,Maebashi,2021,36.40527778,139.0605556,112.1,18.56,11.01796117,3.634659091,3.8,8,9.322580645,-0.53,10.0554,87
Japan,Maebashi,1980,36.40527778,139.0605556,112.1,18.3431694,9.305737705,2.896174863,443.5,9.866110493,3.922877271,-0.205635892,8.0198,103
Japan,Maebashi,2020,36.40527778,139.0605556,112.1,12.78,11.66542056,3.796306818,337,11.79142036,9.803326447,2.132810458,8.1499,86
Japan,Maebashi,2017,36.40527778,139.0605556,112.1,20.1498452,10.26284404,3.212876712,278,10.81552381,5.786482335,0.377124183,9.3184,97
